length_3utr	gene_id
1815	ENSG00000205413
546	ENSG00000205420
2302	ENSG00000205423
342	ENSG00000205426
687	ENSG00000205436
71	ENSG00000205439
277	ENSG00000205442
334	ENSG00000205445
1659	ENSG00000205456
1663	ENSG00000205457
28	ENSG00000205464
15066	ENSG00000205476
3328	ENSG00000205497
355	ENSG00000205502
2304	ENSG00000205517
1433	ENSG00000205531
416	ENSG00000205542
438	ENSG00000205544
31	ENSG00000205549
915	ENSG00000205560
1723	ENSG00000205571
1927	ENSG00000205572
1245	ENSG00000205581
3109	ENSG00000205593
219	ENSG00000205609
1597	ENSG00000205629
1876	ENSG00000205639
127	ENSG00000205642
1306	ENSG00000205643
816	ENSG00000205649
2258	ENSG00000205659
186	ENSG00000205667
49	ENSG00000205669
1209	ENSG00000205670
4252	ENSG00000205678
2976	ENSG00000205683
554	ENSG00000205702
1429	ENSG00000205707
2766	ENSG00000205710
113	ENSG00000205718
17900	ENSG00000205726
6798	ENSG00000205730
2149	ENSG00000205744
206	ENSG00000205754
1029	ENSG00000205755
3029	ENSG00000205758
4337	ENSG00000205765
2598	ENSG00000205777
609	ENSG00000205784
2073	ENSG00000205795
1995	ENSG00000205808
806	ENSG00000205809
284	ENSG00000205810
397	ENSG00000205832
2677	ENSG00000205835
3441	ENSG00000205838
866	ENSG00000205846
534	ENSG00000205856
270	ENSG00000205857
286	ENSG00000205858
952	ENSG00000205863
120	ENSG00000205864
540	ENSG00000205867
71	ENSG00000205869
806	ENSG00000205882
189	ENSG00000205899
1821	ENSG00000205903
1892	ENSG00000205916
5543	ENSG00000205922
309	ENSG00000205923
1362	ENSG00000205927
198	ENSG00000205929
1093	ENSG00000205937
1892	ENSG00000205944
1842	ENSG00000205978
1058	ENSG00000205981
301	ENSG00000206013
3559	ENSG00000206026
2740	ENSG00000206043
121	ENSG00000206047
7740	ENSG00000206052
3646	ENSG00000206053
379	ENSG00000206069
1147	ENSG00000206072
460	ENSG00000206073
1840	ENSG00000206075
1249	ENSG00000206077
93	ENSG00000206102
113	ENSG00000206104
58	ENSG00000206105
132	ENSG00000206106
32	ENSG00000206107
16	ENSG00000206113
715	ENSG00000206140
998	ENSG00000206150
111	ENSG00000206172
60	ENSG00000206177
431	ENSG00000206181
5239	ENSG00000206190
2314	ENSG00000206199
147	ENSG00000206203
3289	ENSG00000206262
4569	ENSG00000206384
1119	ENSG00000206418
3	ENSG00000206422
8126	ENSG00000206432
23	ENSG00000206474
243	ENSG00000206483
429	ENSG00000206503
3679	ENSG00000206527
7660	ENSG00000206530
1069	ENSG00000206531
742	ENSG00000206535
11331	ENSG00000206538
131	ENSG00000206549
6015	ENSG00000206557
912	ENSG00000206559
3650	ENSG00000206560
1511	ENSG00000206561
3725	ENSG00000206562
17827	ENSG00000206579
1778	ENSG00000211445
5956	ENSG00000211448
989	ENSG00000211450
1577	ENSG00000211452
1367	ENSG00000211454
4822	ENSG00000211455
3175	ENSG00000211456
3170	ENSG00000211460
2750	ENSG00000211584
200	ENSG00000211592
51	ENSG00000211647
2	ENSG00000211672
140	ENSG00000211675
142	ENSG00000211677
142	ENSG00000211679
121	ENSG00000211685
2209	ENSG00000211689
227	ENSG00000211751
219	ENSG00000211772
256	ENSG00000211829
192	ENSG00000211890
125	ENSG00000211891
1541	ENSG00000211892
1541	ENSG00000211893
163	ENSG00000211895
1554	ENSG00000211896
1546	ENSG00000211897
386	ENSG00000211898
381	ENSG00000211899
1	ENSG00000211923
1	ENSG00000211924
1182	ENSG00000212122
1392	ENSG00000212123
53	ENSG00000212124
48	ENSG00000212126
848	ENSG00000212127
461	ENSG00000212128
781	ENSG00000212659
1973	ENSG00000212710
7060	ENSG00000212719
547	ENSG00000212721
467	ENSG00000212722
424	ENSG00000212724
340	ENSG00000212725
1614	ENSG00000212747
3667	ENSG00000212807
180	ENSG00000212864
371	ENSG00000212899
364	ENSG00000212900
257	ENSG00000212901
240	ENSG00000212916
63	ENSG00000212933
260	ENSG00000212935
297	ENSG00000212938
3120	ENSG00000212993
442	ENSG00000213015
4393	ENSG00000213020
410	ENSG00000213022
835	ENSG00000213023
1414	ENSG00000213024
178	ENSG00000213029
17	ENSG00000213030
7454	ENSG00000213047
10559	ENSG00000213064
12735	ENSG00000213066
849	ENSG00000213079
521	ENSG00000213085
50	ENSG00000213088
2645	ENSG00000213096
439	ENSG00000213123
255	ENSG00000213139
290	ENSG00000213145
2701	ENSG00000213160
659	ENSG00000213171
169	ENSG00000213185
5527	ENSG00000213186
1000	ENSG00000213190
506	ENSG00000213199
3359	ENSG00000213203
349	ENSG00000213204
781	ENSG00000213213
846	ENSG00000213214
3436	ENSG00000213215
517	ENSG00000213218
2575	ENSG00000213221
728	ENSG00000213231
2358	ENSG00000213240
1339	ENSG00000213246
366	ENSG00000213265
3625	ENSG00000213281
3273	ENSG00000213297
477	ENSG00000213316
4670	ENSG00000213337
1057	ENSG00000213339
1300	ENSG00000213341
2002	ENSG00000213347
3330	ENSG00000213366
1748	ENSG00000213380
4623	ENSG00000213390
690	ENSG00000213397
1472	ENSG00000213398
563	ENSG00000213401
223	ENSG00000213402
239	ENSG00000213413
426	ENSG00000213416
343	ENSG00000213417
816	ENSG00000213420
2910	ENSG00000213424
215	ENSG00000213445
403	ENSG00000213462
6495	ENSG00000213463
329	ENSG00000213465
2106	ENSG00000213471
398	ENSG00000213512
3198	ENSG00000213516
867	ENSG00000213523
4555	ENSG00000213533
576	ENSG00000213551
2235	ENSG00000213563
1448	ENSG00000213578
856	ENSG00000213585
1350	ENSG00000213588
1694	ENSG00000213593
5627	ENSG00000213614
1415	ENSG00000213619
4088	ENSG00000213625
2889	ENSG00000213626
296	ENSG00000213638
3936	ENSG00000213639
1078	ENSG00000213648
895	ENSG00000213654
1160	ENSG00000213658
1492	ENSG00000213672
475	ENSG00000213676
45	ENSG00000213689
2673	ENSG00000213694
3595	ENSG00000213699
82	ENSG00000213714
261	ENSG00000213719
199	ENSG00000213722
7473	ENSG00000213741
489	ENSG00000213759
946	ENSG00000213760
3339	ENSG00000213762
123	ENSG00000213780
427	ENSG00000213782
1748	ENSG00000213793
3318	ENSG00000213799
1062	ENSG00000213809
300	ENSG00000213822
4483	ENSG00000213853
1303	ENSG00000213859
1269	ENSG00000213865
365	ENSG00000213886
998	ENSG00000213889
208	ENSG00000213892
1013	ENSG00000213901
1326	ENSG00000213903
312	ENSG00000213906
8695	ENSG00000213918
109	ENSG00000213920
32	ENSG00000213921
3858	ENSG00000213923
48	ENSG00000213927
1476	ENSG00000213928
1602	ENSG00000213930
124	ENSG00000213931
524	ENSG00000213934
489	ENSG00000213937
6759	ENSG00000213949
1839	ENSG00000213965
3903	ENSG00000213967
5131	ENSG00000213973
852	ENSG00000213977
803	ENSG00000213983
2229	ENSG00000213988
1472	ENSG00000213995
298	ENSG00000213996
701	ENSG00000213999
6356	ENSG00000214013
3717	ENSG00000214021
3107	ENSG00000214022
892	ENSG00000214026
13467	ENSG00000214029
127	ENSG00000214042
4786	ENSG00000214046
2316	ENSG00000214050
486	ENSG00000214063
807	ENSG00000214078
935	ENSG00000214087
1600	ENSG00000214097
951	ENSG00000214102
501	ENSG00000214107
8099	ENSG00000214113
1788	ENSG00000214114
3759	ENSG00000214128
454	ENSG00000214140
1295	ENSG00000214160
3547	ENSG00000214189
2638	ENSG00000214193
681	ENSG00000214194
423	ENSG00000214212
1396	ENSG00000214215
1920	ENSG00000214216
460	ENSG00000214226
533	ENSG00000214253
1355	ENSG00000214265
178	ENSG00000214274
1215	ENSG00000214279
884	ENSG00000214290
1351	ENSG00000214300
302	ENSG00000214309
771	ENSG00000214324
1420	ENSG00000214336
487	ENSG00000214338
4615	ENSG00000214357
107	ENSG00000214360
4463	ENSG00000214367
2337	ENSG00000214376
750	ENSG00000214402
1868	ENSG00000214413
1309	ENSG00000214435
1181	ENSG00000214447
2523	ENSG00000214456
2268	ENSG00000214491
206	ENSG00000214510
1584	ENSG00000214513
1193	ENSG00000214517
342	ENSG00000214518
345	ENSG00000214530
2467	ENSG00000214534
4154	ENSG00000214562
2206	ENSG00000214575
1923	ENSG00000214595
240	ENSG00000214654
1779	ENSG00000214655
12	ENSG00000214681
62	ENSG00000214686
4234	ENSG00000214688
2010	ENSG00000214694
116	ENSG00000214700
1460	ENSG00000214706
3111	ENSG00000214711
2221	ENSG00000214717
190	ENSG00000214732
376	ENSG00000214736
2669	ENSG00000214753
1057	ENSG00000214756
218	ENSG00000214782
1011	ENSG00000214787
271	ENSG00000214814
182	ENSG00000214819
1808	ENSG00000214827
220	ENSG00000214842
831	ENSG00000214860
221	ENSG00000214866
162	ENSG00000214872
1266	ENSG00000214897
55	ENSG00000214929
26	ENSG00000214940
2160	ENSG00000214941
89	ENSG00000214943
1094	ENSG00000214944
2090	ENSG00000214946
1608	ENSG00000214954
4168	ENSG00000214960
422	ENSG00000214967
351	ENSG00000215009
5029	ENSG00000215012
3730	ENSG00000215018
782	ENSG00000215021
1800	ENSG00000215029
2482	ENSG00000215041
312	ENSG00000215045
170	ENSG00000215113
4671	ENSG00000215114
170	ENSG00000215115
2449	ENSG00000215126
355	ENSG00000215131
170	ENSG00000215148
3056	ENSG00000215174
436	ENSG00000215182
110	ENSG00000215183
52	ENSG00000215186
284	ENSG00000215187
18471	ENSG00000215193
118	ENSG00000215203
1472	ENSG00000215217
3560	ENSG00000215218
257	ENSG00000215251
2425	ENSG00000215252
1082	ENSG00000215262
91	ENSG00000215269
3153	ENSG00000215271
94	ENSG00000215274
677	ENSG00000215277
7927	ENSG00000215301
158	ENSG00000215305
2358	ENSG00000215343
22	ENSG00000215356
2459	ENSG00000215372
383	ENSG00000215375
2075	ENSG00000215397
3108	ENSG00000215421
876	ENSG00000215440
518	ENSG00000215454
321	ENSG00000215455
937	ENSG00000215472
574	ENSG00000215474
6140	ENSG00000215475
2647	ENSG00000215568
1172	ENSG00000215595
715	ENSG00000215612
346	ENSG00000215644
88	ENSG00000215704
4056	ENSG00000215712
2435	ENSG00000215717
1099	ENSG00000215784
876	ENSG00000215788
5643	ENSG00000215790
1298	ENSG00000215817
248	ENSG00000215845
1149	ENSG00000215853
6108	ENSG00000215883
139	ENSG00000215910
5392	ENSG00000215912
1628	ENSG00000215915
206	ENSG00000216490
421	ENSG00000216588
94	ENSG00000216649
228	ENSG00000216921
7147	ENSG00000216937
3069	ENSG00000217128
952	ENSG00000217236
133	ENSG00000217442
352	ENSG00000217555
469	ENSG00000217930
2673	ENSG00000218336
3170	ENSG00000218739
2164	ENSG00000218823
1181	ENSG00000218891
518	ENSG00000219073
660	ENSG00000219200
124	ENSG00000219435
2085	ENSG00000219438
3622	ENSG00000219481
2433	ENSG00000219545
2925	ENSG00000219607
511	ENSG00000219626
214	ENSG00000220008
288	ENSG00000220201
2316	ENSG00000220205
3861	ENSG00000221813
3101	ENSG00000221818
218	ENSG00000221821
2106	ENSG00000221823
1470	ENSG00000221826
1618	ENSG00000221829
7508	ENSG00000221836
243	ENSG00000221837
3627	ENSG00000221838
70	ENSG00000221840
194	ENSG00000221843
605	ENSG00000221852
2913	ENSG00000221858
282	ENSG00000221859
257	ENSG00000221864
8905	ENSG00000221866
570	ENSG00000221867
402	ENSG00000221869
428	ENSG00000221874
1524	ENSG00000221878
434	ENSG00000221880
1028	ENSG00000221882
489	ENSG00000221883
558	ENSG00000221886
1479	ENSG00000221887
2616	ENSG00000221888
4157	ENSG00000221890
362	ENSG00000221900
378	ENSG00000221909
93	ENSG00000221910
2867	ENSG00000221914
236	ENSG00000221916
1351	ENSG00000221923
1242	ENSG00000221926
92	ENSG00000221931
660	ENSG00000221932
718	ENSG00000221933
29	ENSG00000221937
1143	ENSG00000221938
139	ENSG00000221944
385	ENSG00000221946
2380	ENSG00000221947
99	ENSG00000221954
2887	ENSG00000221955
626	ENSG00000221957
8813	ENSG00000221963
295	ENSG00000221968
3611	ENSG00000221970
161	ENSG00000221972
1618	ENSG00000221977
2988	ENSG00000221978
2400	ENSG00000221983
257	ENSG00000221986
927	ENSG00000221988
25	ENSG00000221989
1014	ENSG00000221994
331	ENSG00000221995
88	ENSG00000221996
555	ENSG00000222009
1545	ENSG00000222011
1858	ENSG00000222014
1148	ENSG00000222028
1161	ENSG00000222036
214	ENSG00000222038
299	ENSG00000222046
1707	ENSG00000222047
476	ENSG00000223417
4304	ENSG00000223496
2870	ENSG00000223501
183	ENSG00000223510
6168	ENSG00000223547
623	ENSG00000223572
3675	ENSG00000223573
801	ENSG00000223591
69	ENSG00000223601
136	ENSG00000223609
218	ENSG00000223614
224	ENSG00000223658
2457	ENSG00000223802
667	ENSG00000223865
392	ENSG00000223953
1134	ENSG00000224051
172	ENSG00000224089
127	ENSG00000224107
1031	ENSG00000224109
2589	ENSG00000224383
141	ENSG00000224389
82	ENSG00000224420
101	ENSG00000224440
5523	ENSG00000224470
4131	ENSG00000224531
908	ENSG00000224586
91	ENSG00000224659
45	ENSG00000224712
265	ENSG00000224877
91	ENSG00000224902
1405	ENSG00000224916
907	ENSG00000224940
587	ENSG00000224960
2361	ENSG00000224982
1257	ENSG00000225110
153	ENSG00000225180
4911	ENSG00000225190
1805	ENSG00000225362
123	ENSG00000225396
612	ENSG00000225526
149	ENSG00000225528
109	ENSG00000225556
1425	ENSG00000225614
954	ENSG00000225663
2164	ENSG00000225697
65	ENSG00000225781
231	ENSG00000225828
5660	ENSG00000225830
1204	ENSG00000225899
774	ENSG00000225921
216	ENSG00000225932
155	ENSG00000225940
299	ENSG00000225950
871	ENSG00000225968
444	ENSG00000225973
172	ENSG00000226023
1669	ENSG00000226124
2246	ENSG00000226174
5475	ENSG00000226288
230	ENSG00000226321
1539	ENSG00000226372
646	ENSG00000226479
22	ENSG00000226490
172	ENSG00000226600
568	ENSG00000226650
39	ENSG00000226685
347	ENSG00000226690
643	ENSG00000226742
228	ENSG00000226763
2032	ENSG00000226792
3900	ENSG00000226807
1277	ENSG00000226887
172	ENSG00000226929
278	ENSG00000226941
631	ENSG00000226979
7154	ENSG00000227051
168	ENSG00000227057
573	ENSG00000227059
1655	ENSG00000227124
948	ENSG00000227151
2183	ENSG00000227152
444	ENSG00000227191
54	ENSG00000227234
2790	ENSG00000227268
3673	ENSG00000227345
326	ENSG00000227471
91	ENSG00000227488
2236	ENSG00000227500
609	ENSG00000227507
380	ENSG00000227729
67	ENSG00000227868
368	ENSG00000227877
1560	ENSG00000228049
2469	ENSG00000228075
364	ENSG00000228083
443	ENSG00000228144
8919	ENSG00000228198
118	ENSG00000228278
472	ENSG00000228300
3688	ENSG00000228336
198	ENSG00000228439
294	ENSG00000228474
1718	ENSG00000228486
166	ENSG00000228517
84	ENSG00000228567
1265	ENSG00000228570
1323	ENSG00000228594
15	ENSG00000228607
1442	ENSG00000228672
3319	ENSG00000228696
2917	ENSG00000228716
320	ENSG00000228727
506	ENSG00000228836
241	ENSG00000228927
938	ENSG00000229089
419	ENSG00000229117
396	ENSG00000229183
118	ENSG00000229314
1022	ENSG00000229415
150	ENSG00000229453
500	ENSG00000229474
2190	ENSG00000229544
241	ENSG00000229549
332	ENSG00000229571
75	ENSG00000229637
948	ENSG00000229665
2405	ENSG00000229676
754	ENSG00000229809
683	ENSG00000229833
396	ENSG00000229859
172	ENSG00000229894
563	ENSG00000229924
52	ENSG00000229937
128	ENSG00000229972
539	ENSG00000230031
225	ENSG00000230054
2915	ENSG00000230062
3845	ENSG00000230124
37	ENSG00000230178
302	ENSG00000230257
94	ENSG00000230301
172	ENSG00000230347
1877	ENSG00000230453
1835	ENSG00000230510
113	ENSG00000230522
166	ENSG00000230561
172	ENSG00000230594
358	ENSG00000230601
45	ENSG00000230626
135	ENSG00000230657
1124	ENSG00000230797
491	ENSG00000230873
8907	ENSG00000230989
58	ENSG00000231068
4909	ENSG00000231192
320	ENSG00000231213
3230	ENSG00000231256
190	ENSG00000231274
1769	ENSG00000231389
44	ENSG00000231500
53	ENSG00000231672
570	ENSG00000231738
277	ENSG00000231824
955	ENSG00000231852
32	ENSG00000231861
344	ENSG00000231887
1540	ENSG00000231924
2268	ENSG00000231925
1348	ENSG00000231989
1376	ENSG00000232040
466	ENSG00000232070
326	ENSG00000232112
98	ENSG00000232113
215	ENSG00000232119
197	ENSG00000232125
837	ENSG00000232196
799	ENSG00000232237
273	ENSG00000232258
37	ENSG00000232263
1561	ENSG00000232268
2421	ENSG00000232382
574	ENSG00000232388
203	ENSG00000232423
1456	ENSG00000232434
2942	ENSG00000232593
1136	ENSG00000232629
3332	ENSG00000232653
799	ENSG00000232810
812	ENSG00000232838
1918	ENSG00000232859
516	ENSG00000233024
131	ENSG00000233041
1845	ENSG00000233087
552	ENSG00000233198
52	ENSG00000233232
811	ENSG00000233276
133	ENSG00000233412
620	ENSG00000233436
130	ENSG00000233493
1211	ENSG00000233608
2757	ENSG00000233670
1730	ENSG00000233701
178	ENSG00000233802
241	ENSG00000233803
14	ENSG00000233816
4190	ENSG00000233822
539	ENSG00000233917
1085	ENSG00000233927
2210	ENSG00000233932
205	ENSG00000233954
111	ENSG00000234068
1421	ENSG00000234127
945	ENSG00000234224
948	ENSG00000234278
1507	ENSG00000234284
29	ENSG00000234289
187	ENSG00000234409
1345	ENSG00000234414
5713	ENSG00000234444
103	ENSG00000234465
350	ENSG00000234469
1232	ENSG00000234511
2369	ENSG00000234545
76	ENSG00000234560
1374	ENSG00000234602
6892	ENSG00000234616
409	ENSG00000234719
429	ENSG00000234745
35	ENSG00000234776
1425	ENSG00000234828
361	ENSG00000234829
1532	ENSG00000234857
710	ENSG00000234906
211	ENSG00000234965
168	ENSG00000235034
1122	ENSG00000235098
4583	ENSG00000235106
1429	ENSG00000235109
217	ENSG00000235118
1308	ENSG00000235162
244	ENSG00000235169
1935	ENSG00000235173
3880	ENSG00000235194
518	ENSG00000235268
1333	ENSG00000235376
1614	ENSG00000235387
2696	ENSG00000235453
4922	ENSG00000235568
377	ENSG00000235631
101	ENSG00000235699
916	ENSG00000235710
3343	ENSG00000235711
2330	ENSG00000235718
3727	ENSG00000235750
269	ENSG00000235863
220	ENSG00000235942
756	ENSG00000235961
998	ENSG00000236027
6296	ENSG00000236032
606	ENSG00000236104
172	ENSG00000236126
642	ENSG00000236279
160	ENSG00000236287
114	ENSG00000236320
2934	ENSG00000236334
104	ENSG00000236362
162	ENSG00000236371
1102	ENSG00000236383
241	ENSG00000236424
161	ENSG00000236444
169	ENSG00000236446
1319	ENSG00000236609
268	ENSG00000236637
3607	ENSG00000236699
94	ENSG00000236737
1116	ENSG00000236782
4	ENSG00000236980
234	ENSG00000237136
1172	ENSG00000237172
1343	ENSG00000237190
117	ENSG00000237247
1484	ENSG00000237289
851	ENSG00000237330
1642	ENSG00000237353
58	ENSG00000237388
210	ENSG00000237412
1695	ENSG00000237440
448	ENSG00000237441
416	ENSG00000237452
6500	ENSG00000237489
8073	ENSG00000237515
562	ENSG00000237521
416	ENSG00000237524
654	ENSG00000237541
401	ENSG00000237649
626	ENSG00000237651
91	ENSG00000237671
288	ENSG00000237693
20	ENSG00000237700
34	ENSG00000237763
1488	ENSG00000237765
172	ENSG00000237957
3555	ENSG00000237988
71	ENSG00000238083
160	ENSG00000238205
127	ENSG00000238210
1900	ENSG00000238227
111	ENSG00000238269
1627	ENSG00000239264
1428	ENSG00000239282
450	ENSG00000239305
1257	ENSG00000239306
903	ENSG00000239382
1294	ENSG00000239388
2410	ENSG00000239389
312	ENSG00000239395
566	ENSG00000239474
3836	ENSG00000239521
1068	ENSG00000239605
243	ENSG00000239642
1310	ENSG00000239672
1124	ENSG00000239697
1758	ENSG00000239704
322	ENSG00000239713
137	ENSG00000239732
210	ENSG00000239779
1323	ENSG00000239789
337	ENSG00000239810
121	ENSG00000239839
1014	ENSG00000239857
473	ENSG00000239886
3135	ENSG00000239887
4467	ENSG00000239900
1518	ENSG00000239920
387	ENSG00000239961
3128	ENSG00000239998
3438	ENSG00000240021
334	ENSG00000240038
622	ENSG00000240045
1264	ENSG00000240053
53	ENSG00000240065
1893	ENSG00000240184
491	ENSG00000240204
740	ENSG00000240224
4314	ENSG00000240230
121	ENSG00000240247
2087	ENSG00000240303
759	ENSG00000240344
476	ENSG00000240403
129	ENSG00000240432
1055	ENSG00000240505
956	ENSG00000240563
1887	ENSG00000240583
767	ENSG00000240654
3178	ENSG00000240682
2975	ENSG00000240694
1213	ENSG00000240720
145	ENSG00000240747
1858	ENSG00000240764
349	ENSG00000240771
7583	ENSG00000240849
468	ENSG00000240857
467	ENSG00000240871
6774	ENSG00000240891
120	ENSG00000240972
651	ENSG00000241058
1046	ENSG00000241106
741	ENSG00000241119
308	ENSG00000241123
645	ENSG00000241127
356	ENSG00000241128
210	ENSG00000241149
1213	ENSG00000241186
1178	ENSG00000241224
588	ENSG00000241233
2651	ENSG00000241258
1890	ENSG00000241322
791	ENSG00000241343
1063	ENSG00000241360
84	ENSG00000241370
3221	ENSG00000241399
325	ENSG00000241404
375	ENSG00000241468
668	ENSG00000241476
1320	ENSG00000241484
203	ENSG00000241489
2232	ENSG00000241553
307	ENSG00000241563
468	ENSG00000241595
449	ENSG00000241598
2794	ENSG00000241635
1751	ENSG00000241644
600	ENSG00000241685
1018	ENSG00000241690
1036	ENSG00000241697
404	ENSG00000241794
505	ENSG00000241837
2119	ENSG00000241839
1213	ENSG00000241852
2100	ENSG00000241878
1271	ENSG00000241935
410	ENSG00000241945
735	ENSG00000241962
356	ENSG00000241973
4284	ENSG00000241978
440	ENSG00000242019
1463	ENSG00000242028
3770	ENSG00000242110
844	ENSG00000242114
32	ENSG00000242120
196	ENSG00000242173
2247	ENSG00000242220
833	ENSG00000242221
1086	ENSG00000242247
159	ENSG00000242252
5943	ENSG00000242259
5161	ENSG00000242265
172	ENSG00000242362
751	ENSG00000242366
582	ENSG00000242372
1345	ENSG00000242389
1806	ENSG00000242419
666	ENSG00000242441
1070	ENSG00000242485
7078	ENSG00000242498
1464	ENSG00000242515
869	ENSG00000242550
342	ENSG00000242574
1674	ENSG00000242612
984	ENSG00000242616
1211	ENSG00000242689
5852	ENSG00000242715
2708	ENSG00000242732
383	ENSG00000242802
2812	ENSG00000242852
3952	ENSG00000242866
1391	ENSG00000242875
385	ENSG00000242950
316	ENSG00000243056
320	ENSG00000243073
1472	ENSG00000243130
740	ENSG00000243135
2110	ENSG00000243137
537	ENSG00000243147
11636	ENSG00000243156
926	ENSG00000243207
2466	ENSG00000243232
3383	ENSG00000243244
4	ENSG00000243264
1029	ENSG00000243279
437	ENSG00000243284
2606	ENSG00000243317
6603	ENSG00000243335
